index,Label,brand,name,price,ingredients,Combination,Dry,Normal,Oily,X,Y,dist
167,moisturizers_Oily,TARTE,Park Ave Princess™ Waterproof Face & Body Bronzer,['34'],"-Amazonian Clay: Nature’s most perfect ingredient for better, longer, truer wear.

Mica, Octyldodecyl Stearoyl Stearate, Silica, Zinc Stearate, Lauroyl Lysine, Glyceryl Caprylate, P-Anisic Acid, Levulinic Acid, Water/Aqua/Eau, Glycerin, Sodium Levulinate, Kaolin, Bixa Orellana Seed Extract, Citric Acid, Phenoxyethanol, Chlorphenesin, Benzoic Acid, Sorbic Acid, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Red 40 Lake (CI 16035).",0,0,0,1,1.6313537,11.08185,11.432907422075775
176,moisturizers_Oily,MOROCCANOIL,Hand Cream,['24'],"-Argan Oil: Helps to hydrate and nurture the skin to help improve the look of texture and tone.
-Shea Butter: Rich in essential fatty acids that help increase moisture and support the skin barrier.
-Avocado Oil: Contains powerful antioxidants that help support skin’s natural defenses and restore moisture.

Aqua/Water/Eau, Isododecane, Cyclopentasiloxane, Cetyl Alcohol, Butyrospermum Parkii (Shea) Butter, Cetearyl Methicone, Glyceryl Stearate, Peg-100 Stearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Theobroma Cacao (Cocoa) Seed Butter, Tridecyl Salicylate, Argania Spinosa (Argan) Kernel Oil, Mangifera Indica (Mango) Seed Butter, Persea Gratissima (Avocado) Oil, Hydrogenated Vegetable Oil, Mauritia Flexuosa Fruit Oil, Xanthan Gum, Parfum/Fragrance, Ethylhexylglycerin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polysorbate 60, Triethanolamine, Phenoxyethanol, Alpha-Isomethyl Ionone, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Linalool, Butylphenyl Methylpropional.

Ingredients listed may vary slightly from products received. Before use, refer to packaging for most up-to-date in ingredient information and any warnings or instructions.",0,0,0,1,3.5368936,9.377,11.522793684668832
169,moisturizers_Oily,PERRICONE MD,Cold Plasma Plus+ Fragile Skin Therapy,['99'],"Water, Glycerin, Isopropyl Myristate, Distearyldimonium Chloride, Stearyl Alcohol, Dimethicone, Cetyl Alcohol, 3-O-Ethyl Ascorbic Acid, Stearic Acid, Glyceryl Stearate, Tocopheryl Acetate, Sodium Metabisulfite, Ethylhexylglycerin, Retinol, Carnosine, Hydrolyzed Hyaluronic Acid, Xanthan Gum, Lecithin, Heptapeptide-7, Sodium Chloride, Sodium Hydroxide, Polysorbate 20, Propanediol, Phenoxyethanol.",0,0,0,1,4.0542336,9.615386,11.855159423196133
177,moisturizers_Oily,JOSIE MARAN,Whipped Argan Oil SPF 45 Body Butter,['42'],"-Titanium Dioxide 7.2%**, Zinc Oxide 6.7%**: Provide physical sun protection.

Water**, Glycerin**, Butyloctyl Salicylate, Caprylic/Capric Triglyceride**, Dimethicone, Carthamus Tinctorius (Safflower) Oleosomes**, Argania Spinosa (Argan) Kernel Oil*, Polyhydroxystearic Acid**, Arachidyl Alcohol**, Arachidyl Glucoside**, Behenyl Alcohol**, Cetearyl Alcohol**, Coco-Glucoside**, Phenoxyethanol, Ethylhexylglycerin, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ethyl Macadamiate**, Xanthan Gum**, Aloe Barbadensis Leaf Juice**, Bisabolol**, Butyrospermum Parkii (Shea) Butter**, Camellia Sinensis Leaf Extract**, Symphytum Officinale Leaf Extract**, Pongamia Glabra Seed Oil**, Tocopheryl Acetate, Aluminum Stearate, Alumina, Triethoxycaprylylsilane, Tocopherol**, Malic Acid**.",0,0,0,1,2.7390056,12.055166999999999,12.3331645122578
138,moisturizers_Oily,JOSIE MARAN,Whipped Argan Oil Body Butter,['36'],"-100 Percent Pure Argan Oil: Nature's richest source of essential fatty acids to address the loss of firmness and richly nourish the skin.
-Shea Butter: Hydrates and moisturizes the skin.
-Avocado Oil: Helps address damaged and dry skin.
-White Tea Extract: Contributes antioxidant properties to protect the skin.

Water** (and) Aloe Barbadensis (Aloe Vera) Leaf Juice*, Argania Spinosa (Argan) Kernel Oil*, Caprylic/Capric Triglyceride**, Coco-Caprylate/Caprate**, Butyrospermum Parkii (Shea Butter)**, Glycerin**, Helianthus Annuus (Sunflower) Seed Oil**, Glyceryl Stearate**, Hydroxyethyl Acrylate/Sodium Acryloyl Dimethyl Taurate Copolymer**, Squalane**, Polysorbate-60**, Ethylhexylglycerin**, Helianthus Annuus (Hybrid Sunflower) Oil**, Tocopherol, Pyrus Malus (Apple) Fruit Extract**, Jasminum Officinale (Jasmine) Extract**, Dipteryx Odorata (Tonka) Seed Extract** Pyrus Communis (Pear) Fruit Extract**, Ananas Sativus (Pineapple) Fruit Extract**, Vanilla Planifolia (Vanilla Bean) Fruit Extract**, Cetearyl Glucoside, Cetearyl Alcohol**, Persea Gratissima (Avocado) Oil**, Symphytum Officinale (Comfrey) Leaf Extract**, Camellia Sinensis (White Tea) Leaf Extract**, Camellia Sinensis (Green Tea) Leaf Extract**, Allantoin**, Panthenol**, Helianthus Annuus (Sunflower) Seed Extract**, Beta Carotene**.

**Natural ingredients.",1,1,1,1,3.7027513999999995,11.2766695,12.410140432866351
164,moisturizers_Oily,MOROCCANOIL,Body Soufflé,['56'],"-Argan Oil: Helps to hydrate and nurture the skin to help improve the look of texture and tone.
-Shea Butter: Helps increase moisture and strengthen the skin barrier.
-Macadamia Seed Oil: Helps to strengthen the skin barrier and provide hydration.

Aqua/Water/Eau, Caprylic/Capric Triglyceride, Glycerin, Macadamia Ternifolia Seed Oil, Glyceryl Stearate, Cetearyl Alcohol, C12-15 Alkyl Benzoate, Polysorbate 60, Isocetyl Stearate, Dimethicone, Myristyl Myristate, Parfum/Fragrance, Argania Spinosa (Argan) Kernel Oil, Butyrospermum Parkii (Shea) Butter, Hydrolyzed Oat Protein, Vanilla Planifolia Fruit Extract, Squalane, Mel/Honey/Miel, Ethylhexylglycerin, Ceteareth-20, Tridecyl Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Tridecyl Trimellitate, Dipentaerythrityl Hexacaprylate/Hexacaprate, Lauryl Myristate, Tin Oxide, Allantoin, Myristyl Laurate, Sorbitan Isostearate, Sodium PCA, Carbomer, Lauryl Laurate, Lauryl Palmitate, Sodium Hyaluronate, Palmitic Acid, Stearic Acid, Myristic Acid, Lauric Acid, Oleic Acid, Aminomethyl Propanol, Caprylyl Glycol, Butylene Glycol, Myristyl Alcohol, Cetyl Alcohol, C12-15 Alcohols, Benzyl Alcohol, Tetrasodium EDTA, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Mica, CI 77891 (Titanium Dioxide), Butylphenyl Methylpropional, Linalool, Alpha-Isomethyl Ionone.",0,0,0,1,5.7507358,9.49878,12.521524601703113
137,moisturizers_Oily,SUPERGOOP!,Glow Oil SPF 50,['38'],"-Meadowfoam Seed Oil: Rich in fatty acids and tocopherols that help fight off oxidation and water loss. Leaves the skin nourished and supple without a greasy feel.
-Marigold Extract: Soothes skin, rich in antioxidants and carotenoids to help protect against free radicals.
-Grape Seed Oil: Contains two times of vitamin E than olive oil in addition to omega-6 fatty acids, making it a skin-loving oil to nourish and protect from environmental aggressors.

Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 10%, Caprylic/Capric Triglyceride, Alcohol, Octyldodecanol, C12-15 Alkyl Benzoate, Polyester-8, Polyamide-3, Lauryl Lactate, Isodecyl Neopentanoate, Diisopropyl Sebacate, Diethylhexyl Syringylidenemalonate, Tocopherol, Glycine Soja (Soybean) Oil, Vitis Vinifera (Grape) Seed Oil, Raphanus Sativus (Radish) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Cocos Nucifera (Coconut) Oil, Butyrospermum Parkii (Shea) Butter, Argania Spinosa Kernel Oil, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Alaria Esculenta Extract, t-Butyl Alcohol, Cucumis Sativus (Cucumber) Fruit Extract, Denatonium Benzoate, Citric Acid.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-7.7704005,-10.618208000000001,
143,moisturizers_Oily,DRUNK ELEPHANT,Sili™ Body Lotion,['20'],"-Marula Butter: A super-pure concentrated butter derived from marula oil, rich in antioxidant polyphenols, lipids, and fatty acids, that deeply moisturizes skin and provides powerful barrier protection.
-Shea Butter: A concentrated butter derived from the shea fruit; shea butter has a complex triglyceride composition that gives its characteristic rich, emollient properties and skin-barrier protection.
-Marula Oil: Super-absorbable oil, high in critical antioxidants and omegas 6 and 9, helps moisturize, nourish, and rejuvenate skin for a youthful-looking glow.

Water/Aqua/Eau, Squalane, Glycerin, Cetearyl Alcohol, Coconut Alkanes, Cetearyl Olivate, Sorbitan Olivate, Pentylene Glycol, Sclerocarya Birrea Seed Butter, Butyrospermum Parkii (Shea) Butter, Sclerocarya Birrea Seed Oil, Aloe Barbadensis Leaf Juice, Adansonia Digitata Seed Oil, Schinziophyton Rautanenii Kernel Oil, Coco-Caprylate/Caprate, Helianthus Annuus (Sunflower) Seed Oil, Citrullus Lanatus (Watermelon) Seed Oil, Cocos Nucifera (Coconut) Oil, Caprylic/Capric Triglyceride, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Moringa Oleifera Seed Oil, Terminalia Ferdinandiana Fruit Extract, Plukenetia Volubilis Seed Oil, Sodium PCA, Panthenol, Sodium Hyaluronate Crosspolymer, Allantoin, Sodium Lactate, PCA, Alanine, Arginine, Glycine, Histidine, Isoleucine, Phenylalanine, Proline, Serine, Threonine, Valine, Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Behenic Acid, Aspartic Acid, Adansonia Digitata Seed Extract, Beta-Carotene, Musa Sapientum (Banana) Pulp Extract, Ascorbyl Palmitate, Linoleic Acid, Linolenic Acid, Ceramide NS, Ceramide AP, Ceramide EOP, Ceramide NP, Ceramide EOS, Cholesterol, Mangifera Indica (Mango) Pulp Extract, Caprooyl Phytosphingosine, Caprooyl Sphingosine, Zea Mays (Corn) Oil, Sorbitan Isostearate, Ceteareth-25, Tocopherol, Citric Acid, Cetyl Alcohol, Polysorbate 60, Caprylyl Glycol, Chlorphenesin, Phenoxyethanol, Ethylhexylglycerin.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer, styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-14.171009,-12.172564999999999,
145,moisturizers_Oily,BIOSSANCE,100% Sugarcane Squalane Oil,['32'],"-100% Sugarcane-Derived Squalane: Hydrates, soothes redness, maintains hydration, and leaves the skin feeling exceptionally soft.

100% Squalane Oil.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-8.897136,-13.667616,
148,moisturizers_Oily,LORD JONES,High CBD Formula Body Lotion,['40'],"Water, Caprylic/Capric Triglyceride, Glycerin, Dimethicone, Glyceryl Stearate, PEG-100 Stearate, Shea Butter, Hemp Oil, Menthyl Ethylamido Oxalate, Pentylene Glycol, Potassium Cetyl Phosphate, Cetyl Alcohol, Sodium Hydroxide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium EDTA, Chlorphenesin, Caprylyl Glycol, Phenoxythanol, Fragrance.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).

CBD at Sephora Standards Suppliers of CBD and other cannabinoid products sold at Sephora must meet the following standards:
1. Domestically grown hemp from the cannabis sativa plant with less than 0.3% THC which is non-psychoactive.
2. Full-spectrum CBD* or broad-spectrum CBD*. No CBD isolate*.
3. Triple-tested product for potency and contaminants*
4. Publicly available Certificate of Analysis (COA) of the final formula from the manufacturer.
5. Compliant with Clean at Sephora standards.

Fine print:
-Full-spectrum CBD: Contains CBD plus other compounds from the hemp plant. Less than 0.3% THC in the finished product which is non-psychoactive. These compounds are thought to work together to provide a synergistic effect. This may include terpenes, other cannabinoids (such as CBG, CBN, or CBC), flavonoids, and fatty acids.
-Broad-spectrum CBD: Contains CBD plus other compounds from the hemp plant. THC is removed. These compounds are thought to work together to provide a synergistic effect. This may include terpenes, other cannabinoids (such as CBG, CBN, or CBC), flavonoids, and fatty acids.
-CBD Isolate: A refined powder that has been stripped down to contain virtually pure CBD. No other compounds of the hemp plant are included.
-Testing: Every batch is tested three times. Testing is done on the raw hemp, the cannabinoid extract, and the final formula when manufactured. Testing confirms the product has no less CBD (in mg) than claimed on the label. Tested for contaminants including heavy metals, solvents, mycotoxins, pesticides, and microbials.",0,0,0,1,-9.403917,-10.194557000000001,
149,moisturizers_Oily,NÉCESSAIRE,The Body Lotion,['25'],"-Vitamin B3 (Niacinamide): Moisturizes.
-Vitamins A, C, and E: Nourish.
-Omegas 6 and 9: Support.

Water (Purified Deionized Water), Caprylic/Capric Trigylceride (Derived from Sustainable Palm), Dicaprylyl Carbonate (Derived from Coconut and Sustainable Palm), Glycerin (Derived from Sustainable Palm), Shea Butter Glycerides (Shea), Simmondsia Chinensis Seed Oil (Jojoba Oil), Niacinamide (Vitamin B3), Cetearyl Olivate (Derived from Olive), Cetearyl Alchohol (Derived from Coconut and Sustainable Palm), Glyceryl Stearate (Derived from Coconut and Sustainable Palm), Sorbitan Olivate (Derived from Olive), Palmitoyl Dipeptide-5 Diaminobutyroyl Hydroxythreonine, Palmitoyl Dipeptide-5 Diaminonhydroxybutyrate, Sclerocarya Birrea Seed Oil (Marula Oil), Caryodendron Orinocense Seed Oil (Cacay Oil), Limnanthes Alba Seed Oil (Meadowfoam Oil), Saccharum Officinarum Extract (Derived from Sugar Cane), Camellia Sinensis Leaf Extract (Derived from Green Tea), Pyrus Malus Fruit Extract (Derived from Apple), Citrus Aurantium Dulcis Fruit Extract (Derived from Orange), Citrus Limon Fruit Extract (Derived from Lemon), Tocopherol (Synthetic Vitamin E), Linoleic Acid (Derived from Safflower), Linolenic Acid (Derived from Safflower), Propanediol (Derived from Corn), Polyacrylate Crosspolymer-6 , Caprylhydroxamic Acid (Derived from Coconut), Caprylyl Glycol.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-10.866715,-15.727432,
150,moisturizers_Oily,REN CLEAN SKINCARE,AHA Smart Renewal Body Serum,['42'],"-Lactic Acid: A natural L(+) lactic acid produced by fermentation from sugar; an excellent exfoliator, it hydrates, increases the natural barrier of lipids in the outer layer of skin, and lightens and brightens the look of skin for those with discoloration.
-Probiotic Extract: Skin renewal is accelerated, promoting skin health; promotes the shedding of dead cells.
-Xylitol: Increases reserves and circulation of water; reinforces the skin barrier, reducing dehydration.

Water, Butyrospermum Parkii (Shea) Butter, Lactic Acid, Sodium Lactate, Lactococcus Ferment Lysate, Lysolecithin, Sclerotium Gum, Xylitylglucoside, Xanthan Gum, Anhydroxylitol, Pullulan, Parfum* (Fragrance), Mannitol, Xylitol, Sodium Benzoate, Citrus Aurantium Dulcis (Orange) Flower Oil, Citrus Grandis (Grapefruit) Peel Oil, Citrus Nobilis (Mandarin) Peel Oil, Citrus Tangerina (Tangerine) Peel Oil, Tocopheryl Acetate, Potassium Sorbate, Faex (Yeast) Extract, Glucose, Silica, Sodium Chloride, Glycogen, Magnesium Ascorbyl Phosphate, Citric Acid, Citral, Limonene, Linalool. *100% Natural Fragrance.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,-5.7561160000000005,-13.772016,
